Year,Plot,NAdd,ln.NAtm.NAdd,NTrt,sr,TotBio,Fenced,FTrt,Exp,Field,Achimill,Agrorepe,Agroscab,Agrosmit,Allistel,Ambrarte,Ambrcoro,Andrgera,Anemcyli,Antenegl,Apocandr,Apoccann,Apocynsp,Arisbasi,Artecaud,Arteludo,Asclepsp,Asclinca,Ascloval,Asclsyri,Ascltube,Asclvert,Asteazur,Asteeric,Astejunc,Astersp,Astesimp,Astrcana,Bertinca,Brominer,Calalong,Camprotu,Carexsp,Chenalbu,Chenlept,Chenopsp,Cirsarve,Cirsdisc,Cirsiusp,Comarich,Convarve,Corepalm,Creptect,Cypefili,Cyperusp,Cypeschw,Equihyem,Equilaev,Equisesp,Eragspec,Erigcana,Erigstri,Euphcoro,Euphglyp,Fragvirg,Hedehisp,Helibick,Hierlong,Koelcris,Lactcana,Lactserr,Lactucsp,Lappsquar,Lathveno,Lechstri,Leptcogn,Lespcapi,Liataspe,Lithcane,Lithcaro,Lithossp,Lychalba,Miscelsp,Mollvert,Oenobien,Oxybhirs,Panicapi,Panilanu,Paniolig,Paniperl,Paniprae,Pensgrac,Pensgran,Petapurp,Phlopilo,Physhete,Physvirg,Poacompr,Poaprate,Polyarti,Polycana,Polyconv,Polygasp,Polygosp,Polygsp2,Polypers,Polypoly,Polytenu,Poterect,Querrubr,Ranurhom,Rudbsero,Rumeacet,Rumexsp,Schiscop,Scutlate,Setalute,Setarisp,Setaviri,Sileanti,Sisycamp,Smilrace,Smilstel,Soligram,Solimiss,Solinemo,Solirigi,Sorgnuta,Stipspar,Stipspic,Tradessp,Tradocci,Tragdubi,Verbthap,Vicivill,Violasp,Violpall,Violped2,Violpeda,Violsagi
2002,41,0,0,0.00-g N,6,236.557,1,Deer +,1,C,0,28.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.833,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0,0,0,0,0,0,0,0,0,0,110.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.867,0,0
2003,41,0,0,0.00-g N,8,297.601,1,Deer +,1,C,0,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.267,0,0,0,49.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,0,0,0,0,0,0,0,0,0,0,56.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.167,0,0
2004,41,0,0,0.00-g N,6,274.1037,1,Deer +,1,C,0,159.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,70.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,41,0,0,0.00-g N,6,300.18,0,Deer +,1,C,0,255.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1333,0,0,0,0,0,0,0,0,0,0,0,0,1.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,41,0,0,0.00-g N,5,188.467,0,Deer +,1,C,0,145.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,41,0,0,0.00-g N,7,101.16,0,Deer +,1,C,0,72.77,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,41,0,0,0.00-g N,5,69.96,0,Deer +,1,C,0,65.47,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,41,0,0,0.00-g N,10,48.5,0,Deer +,1,C,0,25.7,0,0,0,0,0.27,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,41,0,0,0.00-g N,7,155.33,0,Deer +,1,C,0,69.83,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,27.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,41,0,0,0.00-g N,11,156.41,0,Deer +,1,C,0,84.3,0,0,0,0,28.97,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.03,0,22.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0
2014,41,0,0,0.00-g N,12,202.47,0,Deer +,1,C,0,95.97,0,0,0,0,5.83,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,0,0,0,0,0,0,0,0,0,0,0,1.87,0,0,0,0,0,10.27,0,2.3,0,0,0,0,0,0,0,0,0,0,6.03,0,0,0,0,0,0,0,0,0,0,22.73,0,0,0,12.47,0,0,0,0,0,0,0,0,0,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0
2015,41,0,0,0.00-g N,14,164.79,0,Deer +,1,C,0,71.6,0,0,0,0,5.33,0,0,0,0,0,0,0,0,31.57,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0.23,0,0,1.47,0,0,0,0,0,0,0,0,0,0,22.57,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,15.07,0,0,0,0,0,0,0,0,0,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0
2018,41,0,0,0.00-g N,14,328.8,0,Deer +,1,C,0,53,0,0,0,0,54.4,0,0,0,0,0,0,0,0,123.87,0,0,0,4.17,0,0,0,0,0,0,0,0,4.37,0,0,0,17.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0.83,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,16.33,0,0,0,0,0,0,0,0,0,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0.13,0,0
2019,41,0,0,0.00-g N,18,261.65,0,Deer +,1,C,21.47,31.37,0,0,0,0,24.97,0,0,0,0,0,0,0,0,104,0,0,0,2.77,0,0,0.31,0,0,0,0,0,2.93,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0.13,0,0,0,0,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,0,0,0,0,0,0,0,0,0,0,0,0,11.7,2.17,0,0,0,0,0,0,0,0,0.97,0,0
1982,42,1.02,0.703097511413113,1.02-g N,16,199.717,1,Deer +,1,C,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,14.4,47.6,0,0,2.767,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0.153,0,0.107,0,0,0,0,0,0,0,0,0,0,0,2.867,1.433,0,0,0,0,0,0,0,0,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,38.2,0,0,0,0,0,0,0,0,0,0,24.067,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0
1983,42,1.02,0.703097511413113,1.02-g N,15,299.995,1,Deer +,1,C,0,0,0,0,0,0,1.967,0,0.053,0,0,0,0,0,0,52.433,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4.133,0,0,0,0,0,0,0.367,0,42.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.77,0,0,0,0,0,0,0,0,0,0,9.933,0,0,16.1,0,0,0,0.003,0,0,0.07,0,0,0,0
1984,42,1.02,0.703097511413113,1.02-g N,16,195.117,1,Deer +,1,C,0,1.257,0,0,0,0,2.02,0,1.863,0,0,0,0,0,1.4,5.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0.98,0,0,0,0,0,0,0,0,0,35.967,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,26.333,0,0,0.197,0,0,0,7.38,0,0,0,0,0.047,0,0
1985,42,1.02,0.703097511413113,1.02-g N,17,173.54,1,Deer +,1,C,0,0.193,0,0,0,0,5.733,0,2.867,0,0,0,0,0,0,5.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.033,0,0,0,0,0,0,0,0,0,0.143,0.167,0,0,0,0,0,0,0,0.087,0,0,1.21,3.217,0,0,0,0,0,0,0,0,57.433,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,87.567,0,0,0,0,0,0,0,0,0,0,5.167,0,0,0,0,0,0,0,0,0,0,0,0.717,0,0
1986,42,1.02,0.703097511413113,1.02-g N,16,180.859,1,Deer +,1,C,0,0,0,0,0,0,1.433,0,17.233,0,0,0,0,0,0.03,4.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,2.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,1.133,3.167,0,0,0,0,0,0,0,0,33.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,0,0,0,0,0,0,0,0,0,0,2.167,14.033,0,2.2,0,0,0,0,0,0,0,0,0.02,0,0
1987,42,1.02,0.703097511413113,1.02-g N,14,308.633,1,Deer +,1,C,0,0.633,0,0,0,0,3.333,0,0.267,0,0,0,0,0,0,4.7,0,0,0,0,0,0,1.767,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.767,4,0,0,0,0,0,0,0,0,61.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.8,0,0,0,0,0,0,0,0,0,0,40.767,0,0,31.833,0,0,0,0,0,0,0,0,0.033,0,0
1988,42,1.02,0.703097511413113,1.02-g N,13,130.6,1,Deer +,1,C,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.167,0,0,0,0,0,0,0,0,0.567,0.033,0,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.733,0,0,0,0,0,0,0,0,0,0,0.133,0,0,20.167,0,0,0.067,0,0,0,0,0,2.167,0,0
1989,42,1.02,0.703097511413113,1.02-g N,7,131.399,1,Deer +,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,0,0,0,0,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0
1990,42,1.02,0.703097511413113,1.02-g N,11,280.034,1,Deer +,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.767,0,0,0,0,0,0,0,0,47.133,0,0,0,0,0,0,0,0.117,0,0,0,0,0,0,0,217.27,0,0,0,0,0,0,0,0,0,0,7.067,0.237,0,0,0,0,0.087,0,0,0,0,0,0.353,0,0
1991,42,1.02,0.703097511413113,1.02-g N,10,229.862,1,Deer +,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0.033,0.333,0,0,0,0,0,0,0,0,76.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.03,0,0,0,0,0,0,0,0,0,0,0.533,0,0,0,0,0,0,0,0,0,0,0,1.367,0,0
1992,42,1.02,0.703097511413113,1.02-g N,9,220.38,1,Deer +,1,C,0,0.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.63,0,0,0,0,0,0,1.037,0,72.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,0,0,0,0,0,0,0,0,1.1,0,0
1993,42,1.02,0.703097511413113,1.02-g N,11,330.728,1,Deer +,1,C,0,36.267,0,0,0,0,0,0,0.067,0,0,0,0,0,0,14.6,0,0,0,0,0,0,29.7,0,0,0,0,0,0,0,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,1,0,0,0,0,0,0,0,0,119.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767,0,0,0,0,0,0,0,0,1.467,0,0
1994,42,1.02,0.703097511413113,1.02-g N,11,167.622,1,Deer +,1,C,0,2.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,20.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.687,0,0,0,0,0,0,0,0,79.633,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,27.167,0,0,0,0,0,0,0,0,0,0,0,34.333,0,0,0,0,0,0,0,0,0,0,0.37,0,0
1995,42,1.02,0.703097511413113,1.02-g N,14,387.36,1,Deer +,1,C,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,1.367,0,0,0,0,0,0,0,0,0,0,0,19.567,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,130.7,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,224.57,0,0.067,0,0,0,0.233,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.067,0,0,1.033,0,0
1996,42,1.02,0.703097511413113,1.02-g N,9,250.776,1,Deer +,1,C,0,8.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.733,0,0,0,0,0,0,0,0,0,29.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,1.533,0,0,0,0,0,0,0,0,0,107.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.967,0,0,0,0,0,0,0,0,0,0,0,27.7,0,0,0,0,0,0,0,0,0,0,1.7,0,0
1997,42,1.02,0.703097511413113,1.02-g N,11,328.798,1,Deer +,1,C,0,9.467,0,0,0,0,0,0,0,0,0,0,0,0,0,49.433,0,0,0,0,0,0,4.267,1.433,0,0,0,0,0,0,0,0,44.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.433,0,0,0,0,0,0,0,0,0,91.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.7,0,0,0,0,0,0,0,0,0,0,0,8.533,0,0,0,0,0,13.033,0,0,0,0,1.133,0,0
1998,42,1.02,0.703097511413113,1.02-g N,9,274,1,Deer +,1,C,0,44.8,0,0,0,0,2.533,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.333,0,0,0,0,0,0,0,0,0,0,0,3.033,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,0
1999,42,1.02,0.703097511413113,1.02-g N,9,212.324,1,Deer +,1,C,0,2.207,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,10.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,12.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.013,0,0
2000,42,1.02,0.703097511413113,1.02-g N,7,152.366,1,Deer +,1,C,0,12.733,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367,0,0
2001,42,1.02,0.703097511413113,1.02-g N,8,148,1,Deer +,1,C,0,16.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.567,0,0,0,0,0,0,0,0,0,0,56.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,0,0,0,0,0,0,0,0,0,48.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.367,0,0
2002,42,1.02,0.703097511413113,1.02-g N,9,213.113,1,Deer +,1,C,0,37.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0,6.433,0,0,0,0,0,0,0,0,0,0,0,0,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.533,0,0,0,0,0,0,0,0,0,0,0,0,0,2.233,0,0,0,0,0,0,0,0,1.553,0,0
2003,42,1.02,0.703097511413113,1.02-g N,10,284.766,1,Deer +,1,C,0,84.333,0,0,0,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.533,0,0,0,0,0,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0,0,0.033,0,0,0,0,0,0,0,0,0,0,30.667,0,0,0,1.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0
2004,42,1.02,0.703097511413113,1.02-g N,10,270.664,1,Deer +,1,C,0,128.73,0,0,0,0,1.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0333,0,0,0,0,0,0,0,0,0,7.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.667,0,0,0,0,0,0,0,0,0,0,38.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5667,0,0,0,0,0,0,0,0,0,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0333,0,0
2005,42,1.02,0.703097511413113,1.02-g N,8,187.5801,0,Deer +,1,C,0,57.2333,0,0,0,0,5.8667,0,0,0,0,0,0,0,0,17.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6667,0,0,0,0,0,0,0,0,0,0,20.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467,0,0,0,0,0,0,0,0,0,33.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,42,1.02,0.703097511413113,1.02-g N,8,198.109,0,Deer +,1,C,0,96.23,0,0,0,0,9.557,0,0,0,0,1.743,0,0,0,2.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603,0,0
2007,42,1.02,0.703097511413113,1.02-g N,9,112.7,0,Deer +,1,C,0,17.47,0,0,0,0,24.83,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,7.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,0,16.27,0,0,0,0,0,0,0,0,0,0,0
2008,42,1.02,0.703097511413113,1.02-g N,7,98.29,0,Deer +,1,C,0,56.85,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0
